season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,1,1,2,,76,KimberlyDERRICK,6246,USA,1:35.012,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,1,2,1,,31,KONYAZsofia,7701,HUN,1:35.088,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,1,3,4,,37,VALCEPINAArianna,7705,ITA,1:35.917,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,1,4,3,,72,RanyaEZZI,6840,SWE,1:36.069,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,2,1,1,,35,CeciliaMAFFEI,6559,ITA,1:33.023,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,2,2,2,,26,JuliaRIEDEL,6287,GER,1:33.172,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,2,3,3,,60,PaulaBZURA,7168,POL,1:34.275,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,3,1,2,,54,deVRIESRianne,8333,NED,1:32.969,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,3,2,3,,24,TinaGRASSOW,6855,GER,1:33.548,ADV
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,3,3,4,,64,MartaWOJCIK,7578,POL,1:34.406,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,3,PEN,1,,42,YasukoSAKASHITA,6189,JPN,PEN,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,4,1,1,,66,OlgaBELYAKOVA,7112,RUS,1:31.156,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,4,2,2,,15,HANYuTong,8365,CHN,1:31.180,q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,4,3,3,,71,TatianaBODOVA,7250,SVK,1:32.960,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,4,4,4,,73,OlenaKORINCHUK,7252,UKR,1:33.267,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,5,1,1,,68,NinaEVTEEVA,6511,RUS,1:32.290,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,5,2,2,,3,DeannaLOCKETT,7956,AUS,1:32.342,q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,5,3,3,,33,PatriciaTOTH,7535,HUN,1:32.896,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,5,4,4,,6,GerganaPATSOVA,6794,BUL,1:34.924,
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,6,1,1,,20,KaterinaNOVOTNA,6647,CZE,1:33.259,Q
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,6,2,3,,48,DariyaVOLOKITINA,7344,KAZ,1:36.520,ADV
2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1000m(2),w,RepHeats,6,PEN,2,,36,LuciaPERETTI,7160,ITA,PEN,
