season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,1,1,1,,9,DUBOISSteven,9092,CAN,1:25.844,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,1,2,4,,28,ThomasInsukHONG,8084,USA,1:26.260,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,1,3,2,,141,HEOAndrew,9443,USA,1:26.410,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,1,4,3,,127,JulianMACARAEG,9462,PHI,1:27.074,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,1,5,5,,196,JingFengXU,9562,SGP,1:34.374,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,2,1,2,,97,ANKai,9168,CHN,1:24.496,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,2,2,4,,18,HAMELINCharles,6610,CAN,1:24.589,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,2,3,3,,129,KiichiSHIGEHIRO,9110,JPN,1:25.266,q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,2,4,1,,42,NicolasLABORDE,9096,COL,1:28.676,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,3,1,2,,57,PARKJiWon,8765,KOR,1:25.817,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,3,2,3,,170,KIMDagyeom,8766,KOR,1:25.923,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,3,3,4,,156,DANDJINOUWilliam,9511,CAN,1:26.102,q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,3,4,5,,166,KOIKEKatsunori,9254,JPN,1:26.385,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,3,5,1,,181,SONGJiaHua,9612,CHN,1:26.618,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,4,2,4,,180,PIVIROTTORyan,8650,USA,1:27.988,Q,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,4,3,1,,81,LIWenlong,9453,CHN,1:28.259,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,4,4,2,,65,HirokiYOKOYAMA,7932,JPN,1:30.260,,
2019-2020,ISU Four Continents Short Track Championships 2020 - Montreal (CAN),1000m,m,Quarterfinals,4,5,3,,136,MarcGONZALES,9409,PHI,1:31.570,,
