season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,1,1,1,,136,SatoshiSAKASHITA,6183,JPN,41.809JWR,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,1,2,2,,111,MaximeFORTIN,7137,CAN,41.949,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,1,4,4,,112,CHENShangpeng,7433,CHN,42.671,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,1,5,5,,139,NurbergenZHUMAGAZIYEV,7349,KAZ,42.893,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,2,1,1,,142,YOUDong-Kun,7606,KOR,42.757,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,2,2,3,,110,AntoineGELINAS-BEAULIEU,7592,CAN,43.015,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,2,3,4,,133,DOTTITommaso,7604,ITA,43.126,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,2,DQ,2,,155,SemenELISTRATOV,7293,RUS,DQ,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,3,1,1,,127,ViktorKNOCH,6177,HUN,42.197,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,3,2,2,,113,LIANGWenhao,7594,CHN,42.323,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,3,3,4,,144,SONGSeung-Woo,7609,KOR,42.414,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,3,4,3,,115,BLACKBURNMackenzie,7434,TPE,42.736,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,4,1,4,,160,J.R.CELSKI,7279,USA,42.663,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,4,2,1,,109,GuillaumeBLAISDUFOUR,7201,CAN,42.952,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,4,3,2,,156,DmitryMYASNIKOV,7616,RUS,44.002,,
2008-2009,"2009 ISU World Junior Championships, Canada",500M,m,Quarterfinals,4,DNS,3,,134,DavideVISCARDI,7440,ITA,DNS,,
