season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,1,1,1,,109,RichardSHOEBRIDGE,6117,CAN,43.887,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,1,2,3,,119,AnthonyDOUGLAS,6301,GBR,43.998,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,1,3,2,,102,AliaksandrANTANENKA,6850,BLR,44.085,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,1,4,4,,155,TSAIPing-Yuan,6583,TPE,45.273,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,2,1,1,,136,LEESeung-Hoon,6185,KOR,43.243,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,2,2,2,,110,MichaelGILDAY,6195,CAN,43.259,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,2,3,5,,171,MOCLYNRemy,7204,FRA,45.081,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,2,4,4,,158,OleksiyKOSHELENKO,7121,UKR,45.278,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,2,DQ,3,,152,TomasGRESCHNER,6633,SVK,DQ,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,3,1,1,,137,SUNGSi-Bak,6811,KOR,42.959,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,3,2,2,,172,ThibautFAUCONNET,6785,FRA,42.976,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,3,3,3,,160,SerhiyLIFYRENKO,6826,UKR,44.376,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,3,4,4,,148,VOSKRESENSKIYMikhail,7212,RUS,45.538,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,4,1,1,,116,ZHAOQinyu,6169,CHN,44.018,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,4,2,2,,104,SiarheiYAKUSHKOU,6923,BLR,44.397,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,4,3,3,,165,DerekGRAY,7050,USA,45.075,ADV
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,4,DQ,4,,126,GianluigiNOVER,7260,ITA,DQ,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,5,1,1,,124,DenisBELLOTTI,6807,ITA,43.274,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,5,2,2,,133,JumpeiYOSHIZAWA,6577,JPN,43.529,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,5,3,3,,170,BenoitANTERIEUX,6193,FRA,44.178,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,5,4,4,,163,KyleCARR,6134,USA,55.134,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,6,1,1,,107,MathieuGIROUX,6852,CAN,43.413,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,6,2,4,,129,TakahiroFUJIMOTO,6277,JPN,43.457,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,6,3,3,,161,DmytroPOLTAVETS,7221,UKR,44.752,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,6,4,2,,114,PANLei,7285,CHN,1:17.654,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,7,1,2,,112,HANJialiang,6168,CHN,43.094,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,7,2,1,,128,NicolaRODIGARI,6332,ITA,43.164,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,7,3,3,,135,LEEHyeon-Sung,7207,KOR,43.253,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,7,4,4,,101,AndrePULEC,6054,AUT,43.783,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,8,1,1,,134,CHONam-Kyu,6908,KOR,43.219,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,8,2,3,,130,YuMIURA,6181,JPN,43.736,Q
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,8,3,2,,157,VolodymyrCHERNEGA,6041,UKR,44.411,
2006-2007,"23rd Winter Universade, Italy, Torino",500m,m,Heats,8,4,4,,145,KURBATOVEvgeniy,7209,RUS,45.614,
