season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,1,1,4,,227,JeffSIMON,7280,USA,2:18.173,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,1,2,3,,109,OlivierJEAN,6756,CAN,2:18.949,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,1,3,2,,204,NielsKERSTHOLT,7067,NED,2:19.703,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,1,4,5,,224,AlexanderGERTSIKOV,6570,RUS,2:19.985,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,1,5,1,,201,RyosukeSAKAZUME,7542,JPN,2:20.035,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,2,1,1,,107,HAMELINCharles,6610,CAN,2:19.528,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,2,2,3,,115,ZHANGZhiqiang,7359,CHN,2:19.572,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,2,3,2,,228,J.R.CELSKI,7279,USA,2:19.607,q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,2,4,4,,120,JeanCharlesMATTEI,6057,FRA,2:21.062,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,2,5,5,,219,KIMYong-Sung,7264,KOR,3:40.016,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,3,1,6,,217,LEEJungSu,7266,KOR,2:18.073,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,3,2,5,,130,SebastianPRAUS,6364,GER,2:18.286,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,3,3,1,,209,BlakeSKJELLERUP,6549,NZL,2:20.075,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,3,4,4,,129,AnthonyDOUGLAS,6301,GBR,2:21.150,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,3,5,3,,139,SubodhBalavantPATIL,6241,IND,2:45.125,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,3,DQ,2,,142,CONFORTOLAYuri,6561,ITA,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,4,1,5,,150,FumihikoKAKUBARI,6024,JPN,2:18.753,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,4,2,6,,220,RuslanZAKHAROV,6935,RUS,2:19.153,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,4,3,2,,136,GaborGALAMBOS,6010,HUN,2:19.213,q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,4,4,1,,113,LIYe,6655,CHN,2:19.341,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,4,5,3,,205,RudyKOEK,7225,NED,2:21.034,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,4,6,4,,133,TorstenKROEGER,7141,GER,2:21.224,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,5,1,6,,216,LEEHo-Suk,6856,KOR,2:21.005,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,5,2,4,,126,TomIVESON,6898,GBR,2:21.637,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,5,3,3,,141,NicolasBEAN,7541,ITA,2:21.727,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,5,4,5,,210,MarkJACKSON,6941,NZL,2:22.943,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,5,5,1,,101,LachlanHAY,6845,AUS,2:31.573,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,5,DQ,2,,131,PaulHERRMANN,6803,GER,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,6,1,3,,144,NicolaRODIGARI,6332,ITA,2:19.646,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,6,2,1,,118,SONGWeilong,7156,CHN,2:19.678,Q
2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",1500m(2),m,Heats,6,3,2,,125,PaulSTANLEY,7054,GBR,2:23.916,
