season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,1,6,,102,LachlanHAY,6845,AUS,2:16.904,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,2,5,,115,Marc-AndreMONETTE,6270,CAN,2:17.084,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,3,2,,128,AnthonyDOUGLAS,6301,GBR,2:17.481,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,4,4,,171,RudyKOEK,7225,NED,2:17.526,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,5,1,,127,JeanCharlesMATTEI,6057,FRA,2:17.662,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,6,7,,124,LEPAPESebastien,7554,FRA,2:19.608,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,1,DQ,3,,185,AndrejVALACH,6963,SVK,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,2,1,4,,180,AlexanderGERTSIKOV,6570,RUS,2:17.698,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,2,2,3,,125,BenjaminMACE,7357,FRA,2:17.870,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,2,3,6,,135,TysonHEUNG,6240,GER,2:18.229,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,2,4,1,,122,VojtechLOUDIN,7597,CZE,2:18.488,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,2,5,2,,104,AndrePULEC,6054,AUT,2:24.707,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepSemifinals,2,DQ,5,,146,EdoardoREGGIANI,7161,ITA,DQ,
