season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,1,1,3,,131,SarahLINDSAY,6056,GBR,45.979,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,1,2,4,,158,AnoukWIEGERS,6536,NED,46.084,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,1,3,1,,104,YulyiaYELSAKOVA,6021,BLR,46.518,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,1,4,2,,115,ZHANGYing,6421,CHN,1:18.109,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,2,1,3,,111,AlannaKRAUS,6659,CAN,45.745,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,2,2,1,,124,StephanieBOUVIER,6709,FRA,45.862,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,2,3,4,,128,AikaKLEIN,6359,GER,47.477,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,2,4,2,,168,MarinaTRETIAKOVA,6696,RUS,57.854,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,3,2,3,,125,YvonneKUNZE,6363,GER,45.210,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,3,3,1,,117,WANGWei,6575,CHN,45.269,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,3,4,4,,166,NataliaDMITRIEVA,6512,RUS,46.592,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,4,1,3,,123,CHENGXiaoLei,7094,CHN,45.775,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,4,2,2,,165,TatianaBORODULINA,7483,RUS,45.854,Q
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,4,3,4,,178,AllisonBAVER,6533,USA,47.338,
2002-2003,2003 World Cup 5 USA,500M,w,QuarterFinals,4,4,1,,110,TaniaVICENT,6662,CAN,50.997,
