season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,1,1,1,,156,HONGKyungHwan,9190,KOR,42.090,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,1,2,2,,58,DanIWASA,8394,JPN,42.196,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,1,3,3,,151,RyanMcANUFF,9197,IRL,42.379,q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,1,4,5,,134,TunaySIMSEK,9010,TUR,44.163,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,1,5,4,,146,SimonFRANCIS,6452,AUS,44.848,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,2,1,2,,121,PaulBEAUCHAMP,8560,FRA,42.747,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,2,2,1,,36,RobertsZVEJNIEKS,8490,LAT,42.867,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,2,3,4,,148,WOLFGANGMatthias,8474,AUT,45.625,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,2,4,5,,138,CHUSidneyK,9056,HKG,45.725,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,2,5,3,,124,AlexBRYANT,8577,AUS,notime,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,3,1,1,,88,ThomasInsukHONG,8084,USA,41.252,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,3,2,2,,178,LeonBLOEMHOF,8634,NED,41.381,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,3,3,4,,118,FabriceDUFBERGSUH,8642,SWE,41.866,q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,3,4,3,,39,EdinBRANKOVIC,7256,BIH,43.912,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,4,1,1,,83,SHULGINOVAlexander,8752,RUS,41.470,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,4,2,3,,162,FiratYARDIMCI,8520,TUR,42.599,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,4,3,2,,99,DESMETStijn,8706,BEL,43.677,q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,4,4,4,,160,MichalDOMANSKI,9187,POL,43.817,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,5,1,3,,16,DavideVISCARDI,7440,ITA,42.114,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,5,2,1,,1,HANTianyu,8388,CHN,42.441,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,5,3,2,,112,PETREWard,8708,BEL,42.610,q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,5,4,4,,110,AlexVARNYU,8337,HUN,42.716,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,6,1,2,,24,SCHUBERTChristoph,7734,GER,42.828,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,6,2,1,,153,ANTONIOLIMattia,8572,ITA,42.945,Q
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,6,3,4,,122,JasonCLAGUE,8636,NZL,44.109,ADV
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,6,4,5,,141,ArtemKHMELIVSKYI,7950,UKR,44.345,
2016-2017,ISU World Cup 2016/17 - Calgary (CAN),500m(2),m,Rep.Heats,6,PEN,3,,68,HironobuMURATAKE,8671,JPN,PEN,
