season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,1,1,4,,177,ANKai,9168,CHN,2:18.532,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,1,2,3,,156,EMONSFriso,9276,NED,2:18.709,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,1,3,1,,141,DavideVISCARDI,7440,ITA,2:18.948,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,1,4,5,,161,ADAMSKIPawel,9284,POL,2:21.550,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,1,5,2,,182,KRUZBERGSRoberts,9117,LAT,2:39.660,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,2,1,2,,22,DIONPascal,8999,CAN,2:17.031,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,2,2,1,,25,MaksimSIARHEYU,7771,BLR,2:17.928,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,2,3,3,,162,MateuszKRZEMINSKI,9412,POL,2:20.413,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,2,4,5,,117,NIESCIERKarol,9126,POL,2:20.641,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,2,5,4,,185,HANDEIVolodymyr,8525,UKR,2:24.430,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,2,6,6,,94,NEMIROVladyslav,8719,UKR,2:27.444,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3,1,3,,144,HijiriIWASHITA,8395,JPN,2:30.389,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3,2,1,,178,LIUYifan,9481,CHN,2:30.472,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3,3,2,,78,DennisVISSER,8498,NED,2:30.533,ADV
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3,4,5,,184,KANCHARINNatthapat,9428,THA,2:33.064,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Rep.Quarterfinals,3,PEN,4,,23,DOTTITommaso,7604,ITA,PEN,
