season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,1,1,4,,113,CharleCOURNOYER,8063,CAN,1:26.886,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,1,2,1,,184,SemenELISTRATOV,7293,RUS,1:26.960,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,1,3,3,,161,NIKISHADenis,8396,KAZ,1:28.938,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,1,4,2,,138,DanielZETZSCHE,7436,GER,1:29.056,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,2,1,2,,166,PARKSeYeong,7750,KOR,1:27.052,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,2,2,1,,150,CONFORTOLAYuri,6561,ITA,1:27.485,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,2,3,3,,116,LIANGWenhao,7594,CHN,1:27.782,ADV
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,2,PEN,4,,145,ViktorKNOCH,6177,HUN,PEN,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,3,1,3,,181,VictorAN,8344,RUS,1:25.264,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,3,2,2,,195,J.R.CELSKI,7279,USA,1:25.386,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,3,3,1,,172,BREEUWSMADaan,7218,NED,1:25.841,q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,3,PEN,4,,169,SINdaWoon,8035,KOR,PEN,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,4,1,1,,112,OlivierJEAN,6756,CAN,1:26.664,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,4,2,3,,118,HANTianyu,8388,CHN,1:27.105,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,4,3,4,,197,JordanMALONE,6201,USA,1:27.370,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,4,4,2,,122,VojtechLOUDIN,7597,CZE,1:28.902,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,5,1,2,,119,WUDajing,7729,CHN,1:28.959,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,5,2,1,,130,JackWHELBOURNE,7437,GBR,1:29.514,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,5,3,3,,151,AnthonyLOBELLO,8441,ITA,1:30.330,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,5,PEN,4,,196,John-HenryKRUEGER,7763,USA,PEN,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,6,2,2,,182,VladimirGRIGOREV,7826,RUS,1:24.996,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,6,3,3,,124,MaximeCHATAIGNIER,6106,FRA,1:25.352,q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,6,4,4,,158,YumaSAKURAI,6182,JPN,1:25.623,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,6,5,5,,128,RichardSHOEBRIDGE,7825,GBR,1:27.330,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,7,1,1,,167,LEEHan-Bin,7444,KOR,1:27.645,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,7,2,4,,174,FreekvanderWART,7269,NED,1:27.691,Q
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,7,3,3,,152,NicolaRODIGARI,6332,ITA,1:27.828,
2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1000m,m,Heats,7,4,2,,125,LEPAPESebastien,7554,FRA,1:55.067,
