season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,1,1,1,,169,VictorAN,8344,RUS,1:27.241,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,1,2,3,,150,NIKISHADenis,8396,KAZ,1:27.414,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,1,3,2,,144,TakayukiMURATAKE,7442,JPN,1:27.613,q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,1,4,4,,142,DavideVISCARDI,7440,ITA,1:27.676,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,1,5,5,,134,OLAHBence,7439,HUN,1:28.437,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,2,1,2,,159,LEEJungSu,7266,KOR,1:27.543,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,2,2,4,,107,PatrickDUFFY,7917,CAN,1:27.645,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,2,3,5,,119,VincentJEANNE,7890,FRA,1:28.881,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,2,4,1,,103,GOEMINNEGert-Jan,8707,BEL,1:31.482,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,2,5,3,,175,InanEREN,7788,TUR,1:49.379,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,3,2,4,,116,ZHANGHongchao,8678,CHN,1:27.886,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,3,3,3,,131,SCHUBERTChristoph,7734,GER,1:28.896,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,3,4,5,,126,PaulSTANLEY,7054,GBR,1:29.906,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,3,5,1,,151,YevgeniyREBIK,8714,KAZ,1:31.421,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,4,1,5,,158,LEEHan-Bin,7444,KOR,1:27.399,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,4,2,1,,120,LEPAPESebastien,7554,FRA,1:27.430,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,4,3,2,,171,EYBOGDaniil,8661,RUS,1:27.564,q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,4,4,3,,102,DESMETStijn,8706,BEL,1:28.217,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,4,PEN,4,,112,HANTianyu,8388,CHN,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,5,1,1,,174,RuslanZAKHAROV,6935,RUS,1:26.588,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,5,2,2,,146,SatoshiSAKASHITA,6183,JPN,1:27.767,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,5,3,3,,138,CONFORTOLAYuri,6561,ITA,1:27.877,q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,5,4,4,,122,JoshuaCHEETHAM,7925,GBR,1:30.318,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,6,1,2,,160,SINdaWoon,8035,KOR,1:26.423,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,6,2,4,,162,BREEUWSMADaan,7218,NED,1:26.652,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,6,3,5,,143,KIKUCHIKota,8620,JPN,1:27.950,q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,6,4,1,,152,KuandykSULEYMENOV,8624,KAZ,1:28.790,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,6,5,3,,135,ARADHYAAkash,7739,IND,1:48.253,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,7,1,2,,111,CHENDequan,7918,CHN,1:26.970,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,7,2,1,,161,RobertoPUKITIS,7785,LAT,1:27.065,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,7,3,3,,164,KoenHAKKENBERG,7610,NED,1:28.304,ADV
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,7,PEN,4,,121,ThibautMELINE,7599,FRA,PEN,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,8,1,1,,127,JackWHELBOURNE,7437,GBR,1:32.385,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,8,2,3,,106,GuillaumeBASTILLE,6166,CAN,1:32.536,Q
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,8,3,4,,140,MassimoGURINI,8617,ITA,1:33.170,
2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),1000m(2),m,Preliminaries,8,4,2,,176,MenderesEREN,8351,TUR,1:34.498,
