season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,1,1,4,,,LIYe,6655,CHN,1:34.228,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,1,2,2,,,ANYulong,6656,CHN,1:34.297,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,1,3,1,,,MarkJACKSON,6941,NZL,1:34.797,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,1,DQ,3,,,LEESeung-Jae,6621,KOR,DQ,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,2,1,3,,,FENGKai,6058,CHN,1:32.560,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,2,2,2,,,MathieuTURCOTTE,6705,CAN,1:32.650,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,2,3,4,,,SteveROBILLARD,6494,CAN,1:32.747,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,2,4,1,,,YevgenYAKOVLEV,6751,UKR,1:32.952,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,3,1,4,,,MaurizioCARNINO,6333,ITA,1:31.289,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,3,2,1,,,CeesJUFFERMANS,6072,NED,1:31.347,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,3,3,3,,,JamesELLIS,6491,GBR,1:33.418,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,3,DQ,2,,,FabioCARTA,6001,ITA,DQ,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,4,2,1,,,NickyGOOCH,6640,GBR,1:33.343,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,4,3,4,,,PieterGYSEL,6425,BEL,2:14.532,
1999-2000,2000 World Cup - Heerenveen,1000M,m,QuarterFinals,4,DQ,3,,,DenisZASLAVSKY,6335,ISR,DQ,
