season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,1,1,1,,80,LEESeung-Jae,6621,KOR,1:33.712,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,1,2,4,,95,KrystianZDROJKOWSKI,6515,POL,1:34.012,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,1,3,2,,87,JeremyBECK,6550,NZL,1:34.871,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,1,4,3,,109,VolodymyrGRYGORIEV,6741,UKR,1:35.178,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,2,1,3,,14,JonathanGUILMETTE,6702,CAN,1:32.206,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,2,2,1,,48,DenisZASLAVSKY,6335,ISR,1:32.240,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,2,3,2,,107,AndreasTANNER,6951,SUI,1:36.956,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,2,DNF,4,,61,YoshiharuARINO,6075,JPN,DNF,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,3,2,5,,13,EricBEDARD,6703,CAN,1:30.124,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,3,3,3,,44,TomIVESON,6898,GBR,1:30.695,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,3,4,1,,88,MatthewFULLER,6448,NZL,1:30.711,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,3,DQ,2,,66,TakafumiNISHITANI,6323,JPN,DQ,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,4,1,5,,119,ApoloAntonOHNO,6497,USA,1:28.457,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,4,2,2,,57,NicolaRODIGARI,6332,ITA,1:28.540,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,4,3,1,,74,CHONam-Kyu,6908,KOR,1:28.580,q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,4,4,4,,111,YevgenYAKOVLEV,6751,UKR,1:30.133,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,4,5,3,,94,WOJNOWSKIMariusz,6949,POL,1:30.645,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,5,1,1,,127,LIJiajun,7095,CHN,1:29.145,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,5,2,4,,120,RustySMITH,6496,USA,1:29.215,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,5,3,3,,54,NicolaFRANCESCHINA,6331,ITA,1:29.256,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,5,4,5,,5,MarkMcNEE,6432,AUS,1:30.764,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,5,5,2,,108,VolodymyrCHERNEGA,6041,UKR,2:06.230,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,6,1,3,,21,MathieuTURCOTTE,6705,CAN,1:28.319,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,6,2,5,,118,JPKEPKA,6501,USA,1:28.890,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,6,3,1,,42,JonELEY,6592,GBR,1:28.984,q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,6,4,2,,4,AlexMcEWAN,6428,AUS,1:29.161,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,6,5,4,,39,JeanCharlesMATTEI,6057,FRA,2:10.819,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,7,1,5,,28,LIYe,6655,CHN,1:32.158,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,7,2,1,,53,FabioCARTA,6001,ITA,1:32.160,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,7,3,2,,40,JulienMORELLE,7046,FRA,1:32.413,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,7,4,3,,103,TomasGRESCHNER,6633,SVK,1:32.479,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,7,5,4,,91,MarkJACKSON,6941,NZL,1:32.738,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,8,1,4,,8,WimdeDEYNE,6699,BEL,1:30.835,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,8,2,2,,104,MatusUZAK,6510,SVK,1:31.023,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,8,3,1,,38,GuillaumeMATHIEU,6871,FRA,1:31.368,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,8,4,3,,47,PaulSTANLEY,7054,GBR,1:32.268,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,8,5,5,,106,SaschaLAUBER,6634,SUI,1:46.615,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,9,1,5,,70,SatoruTERAO,6320,JPN,1:31.945,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,9,2,3,,33,JarmilHRUZA,6503,CZE,1:32.525,Q
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,9,3,4,,24,CUILiang,6906,CHN,1:32.805,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,9,4,1,,92,KarolBOBOWICZ,6070,POL,1:32.960,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,9,5,2,,2,StephenLEE,6002,AUS,1:33.422,
2003-2004,"2003 World Cup 2, USA",1000M,m,Heats,9,,1,,83,NARBUTASTomas,6911,LTU,,
