race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,171,KIMDongWook,9604,KOR,1:39.987,Q
0,2,1,,61,AYRAPETYANDenis,8098,RUS,1:40.115,
0,3,4,,122,VANHOORENRino,8721,BEL,1:40.180,
0,4,3,,15,LUEDTKEAdrian,9104,GER,1:40.304,
0,DNS,5,,145,SEJPALZdenek,9336,CZE,DNS,
1,1,1,,200,KRUEGERJohn-Henry,9742,HUN,1:27.298,Q
1,2,3,,11,DOTTITommaso,7604,ITA,1:27.382,
1,3,5,,169,PARKInWook,7942,KOR,1:27.531,
1,4,4,,80,EMONSFriso,9276,NED,1:27.718,
1,5,2,,218,BONTOVICSBalazs,9394,HUN,1:30.066,
