race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,152,HONGKyungHwan,9190,KOR,2:19.043,Q
0,2,1,,57,WATANABEKeita,7605,JPN,2:19.082,q
0,3,5,,26,HANDEIOleh,9073,UKR,2:19.764,
0,4,2,,25,MaksimSIARHEYU,7771,BLR,2:20.608,
0,5,4,,33,ANDERMANNDominic,8078,AUT,2:20.737,
0,6,6,,160,KUCZYNSKILukasz,8712,POL,2:26.854,
1,1,2,,18,ThibautFAUCONNET,6785,FRA,2:15.186,Q
1,2,4,,20,CsabaBURJAN,7738,HUN,2:15.375,q
1,3,6,,190,LIKongchao,9516,CHN,2:17.202,
1,4,5,,86,LiamO'BRIEN,9163,AUS,2:17.777,
1,5,1,,92,EdinBRANKOVIC,7256,BIH,2:20.178,
1,6,3,,66,BillySIMMS,7926,GBR,2:23.900,
2,2,5,,70,TRANAaron,8528,USA,2:22.825,
2,3,3,,62,CASSINELLIAndrea,7741,ITA,2:23.768,
2,4,7,,174,KAZHGALINurtilek,8676,KAZ,2:24.066,
2,5,1,,68,HOOGERWERFDylan,8497,NED,2:24.189,
2,6,4,,106,CHOEUnSong,9063,PRK,2:24.302,
2,7,6,,183,TrevorXuXuanTAN,9420,SGP,2:26.680,
3,1,2,,1,HAMELINCharles,6610,CAN,2:18.481,Q
3,2,7,,156,EMONSFriso,9276,NED,2:19.001,q
3,3,5,,23,DOTTITommaso,7604,ITA,2:19.150,
3,4,1,,169,AaronHEO,9302,USA,2:22.952,
3,5,4,,85,JackBURROWS,9101,GBR,2:23.061,
3,6,6,,217,OmerFarukSAYLAR,9435,TUR,2:29.455,
3,7,3,,200,AshwinCalenDSILVA,9246,IND,2:33.224,
4,1,3,,189,BLUNDENKeanu,8593,AUS,2:19.411,Q
4,2,6,,187,MetehanATAN,9486,TUR,2:20.361,q
4,3,5,,36,NicolasLABORDE,9096,COL,2:21.611,
4,4,1,,80,LEPAPESebastien,7554,FRA,2:29.445,ADV
4,5,2,,137,ColeWilliamIsaacKRUEGER,9329,HUN,2:34.647,ADV
4,YC,4,,22,DIONPascal,8999,CAN,YC,
5,1,3,,5,SemenELISTRATOV,7293,RUS,2:19.220,Q
5,2,1,,41,BYKANOVVladislav,6178,ISR,2:19.391,q
5,3,4,,191,TIANJialong,9518,CHN,2:19.975,
5,4,2,,182,KRUZBERGSRoberts,9117,LAT,2:20.165,
5,5,5,,196,TobiasPIETZSCH,8735,GER,2:20.701,
5,6,6,,134,TREACYEthan,9323,GBR,2:24.949,
6,1,6,,4,LIMHyoJun,9324,KOR,2:28.193,Q
6,2,3,,150,GALIAKHMETOVAdil,9260,KAZ,2:28.470,
6,3,7,,205,KiichiSHIGEHIRO,9110,JPN,2:28.854,
6,4,5,,128,YUSongnan,9388,CHN,2:29.298,
6,5,1,,24,PETREWard,8708,BEL,2:31.318,
6,6,2,,192,StriborSUMAN,9235,CRO,2:33.413,
6,PEN,4,,75,KRUZBERGSKarlis,8629,LAT,PEN,
7,1,2,,125,DUBOISSteven,9092,CAN,2:20.011,Q
7,2,7,,27,deLAATItzhak,7746,NED,2:20.075,q
7,3,3,,32,AYRAPETYANDenis,8098,RUS,2:20.149,
7,4,5,,206,YevgeniyREBIK,8714,KAZ,2:22.092,
7,5,1,,209,deROSEEthan,9281,NZL,2:22.572,
7,6,6,,184,KANCHARINNatthapat,9428,THA,2:22.776,
7,7,4,,161,ADAMSKIPawel,9284,POL,notime,
8,1,5,,11,YOSHINAGAKazuki,8745,JPN,2:19.941,Q
8,2,3,,171,AdamCALLISTER,7954,USA,2:20.537,q
8,3,6,,135,LUEDTKEAdrian,9104,GER,2:22.184,
8,4,4,,38,GEORGIEVDimitar,8541,BUL,2:23.623,
8,5,2,,94,NEMIROVladyslav,8719,UKR,2:24.132,
8,PEN,1,,31,DESMETStijn,8706,BEL,PEN,
